,Transaction_date,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employees_status,Payment_method,Referal,Amount_spent
1136,2020-02-19,152457,Male,48,Married,Oklahoma,Gold,Employees,Card,1,1522.01
1137,2020-02-19,152458,Female,22,Married,Maine,Basic,Unemployment,PayPal,1,1405.08
1138,2020-02-20,152459,Male,78,Single,Virginia,Gold,Employees,Card,0,1764.55
1139,2020-02-20,152460,Male,75,Married,Nebraska,Basic,workers,Other,1,820.94
1140,2020-02-20,152461,Male,70,Married,Rhode Island,Platinum,Employees,Other,1,2772.92
1141,2020-02-20,152462,Male,77,Married,Kentucky,Silver,Employees,Other,1,583.11
1142,2020-02-21,152463,Female,58,Single,Illinois,Basic,workers,PayPal,1,405.51
1143,2020-02-21,152464,Female,44,Married,Iowa,Basic,self-employed,PayPal,1,2903.28
1144,2020-02-21,152465,Female,71,Single,South Dakota,Gold,Employees,PayPal,0,2706.14
1145,2020-02-21,152466,Female,15,Married,Minnesota,Basic,Unemployment,PayPal,1,330.61
1146,2020-02-22,152467,Female,50,Single,Colorado,Basic,Others,PayPal,1,1640.63
1147,2020-02-22,152468,Female,29,Single,Florida,Platinum,Employees,Other,0,781.71
1148,2020-02-23,152469,Female,61,Married,Minnesota,Missing,Employees,PayPal,1,2919.78
1149,2020-02-23,152470,Male,50,Married,Indiana,Basic,workers,Card,1,1829.21
1150,2020-02-24,152471,Male,67,Single,Arkansas,Basic,Unemployment,PayPal,0,166.09
1151,2020-02-24,152472,Male,66,Married,Wisconsin,Basic,Employees,Other,0,1272.77
1152,2020-02-24,152473,Male,47,Married,Pennsylvania,Platinum,Employees,PayPal,0,2633.65
1153,2020-02-24,152474,Male,16,Married,Tennessee,Basic,Employees,PayPal,0,795.97
1154,2020-02-24,152475,Female,38,Single,Ohio,Basic,Employees,Other,0,1060.68
1155,2020-02-25,152476,Female,62,Married,New Mexico,Platinum,Employees,PayPal,1,1401.41
1156,2020-02-25,152477,Male,40,Single,Georgia,Silver,Employees,PayPal,1,966.13
1157,2020-02-25,152478,Female,30,Single,Idaho,Basic,Others,PayPal,0,2706.19
1158,2020-02-26,152479,Female,22,Married,Mississippi,Basic,workers,Other,1,1624.2
1159,2020-02-26,152480,Female,36,Single,New Mexico,Gold,self-employed,Other,0,203.83
1160,2020-02-26,152481,Male,53,Single,Michigan,Platinum,Employees,PayPal,1,1793.15
1161,2020-02-26,152482,Male,70,Married,Nevada,Silver,Employees,PayPal,1,269.06
1162,2020-02-26,152483,Female,29,Single,Oregon,Missing,self-employed,Other,0,2580.54
1163,2020-02-27,152484,Female,78,Married,Kentucky,Basic,Employees,PayPal,1,818.33
1164,2020-02-28,152485,Male,53,Single,New Mexico,Basic,Employees,PayPal,1,2948.12
1165,2020-02-28,152486,Female,26,Single,New Jersey,Basic,Employees,Card,0,131.54
1166,2020-02-28,152487,Male,43,Married,Idaho,Silver,Employees,Card,1,2902.45
1167,2020-02-28,152488,Female,71,Single,Nevada,Platinum,Employees,PayPal,1,1301.11
1168,2020-02-28,152489,Female,75,Married,Maryland,Platinum,Employees,PayPal,1,2740.01
1169,2020-02-29,152490,Male,38,Single,Michigan,Silver,workers,PayPal,1,2813.89
1170,2020-03-02,152491,Male,60,Single,Oregon,Gold,workers,PayPal,0,1142.85
1171,2020-03-02,152492,Male,26,Married,Maryland,Silver,Employees,PayPal,1,8.67
1172,2020-03-03,152493,Male,76,Single,Maine,Basic,self-employed,PayPal,0,2757.85
1173,2020-03-04,152494,Male,32,Single,Kentucky,Silver,workers,PayPal,1,2750.32
1174,2020-03-04,152495,Female,51,Married,Alaska,Basic,Employees,Other,1,2594.75
1175,2020-03-04,152496,Female,63,Married,Louisiana,Basic,Employees,Other,0,720.49
1176,2020-03-05,152497,Male,61,Married,Kansas,Basic,Others,Card,1,126.08
1177,2020-03-05,152498,Female,66,Married,Oregon,Basic,Employees,PayPal,1,1610.44
1178,2020-03-05,152499,Female,63,Single,Oregon,Basic,workers,PayPal,1,1462.64
1179,2020-03-06,152500,Female,56,Married,Florida,Basic,Unemployment,Other,1,2741.78
1180,2020-03-06,152501,Female,72,Single,Arizona,Gold,Employees,Other,1,2906.76
1181,2020-03-07,152502,Male,51,Single,Idaho,Basic,Employees,PayPal,1,1100.58
1182,2020-03-07,152503,Female,58,Married,Massachusetts,Basic,Employees,PayPal,0,290.5
1183,2020-03-07,152504,Male,19,Single,Minnesota,Silver,workers,Other,1,1762.99
1184,2020-03-07,152505,Male,59,Married,New Hampshire,Silver,self-employed,PayPal,1,1177.86
1185,2020-03-07,152506,Female,43,Single,Pennsylvania,Silver,Employees,PayPal,1,501.28
1186,2020-03-08,152507,Female,58,Single,New Jersey,Platinum,self-employed,Card,1,508.39
1187,2020-03-08,152508,Male,37,Married,Rhode Island,Silver,Unemployment,Card,0,2480.31
1188,2020-03-08,152509,Male,77,Single,Texas,Silver,workers,Other,1,332.43
1189,2020-03-09,152510,Female,40,Married,Delaware,Basic,Employees,PayPal,1,902.85
1190,2020-03-09,152511,Female,37,Married,South Carolina,Silver,workers,PayPal,1,1383.85
1191,2020-03-10,152514,Female,39,Married,Indiana,Silver,self-employed,Other,1,810.56
1192,2020-03-10,152515,Female,27,Married,Kentucky,Silver,workers,Other,0,2957.04
1193,2020-03-11,152516,Female,19,Married,Utah,Gold,Unemployment,Card,0,1101.86
1194,2020-03-11,152517,Male,65,Married,California,Basic,Unemployment,PayPal,1,884.14
1195,2020-03-13,152519,Male,19,Married,Wisconsin,Platinum,workers,PayPal,0,719.49
1196,2020-03-13,152520,Male,16,Married,Mississippi,Platinum,workers,Other,1,1222.43
1197,2020-03-13,152521,Female,37,Married,Nevada,Silver,self-employed,Other,0,507.25
1198,2020-03-13,152522,Female,30,Single,Texas,Missing,Employees,PayPal,0,2457.09
1199,2020-03-14,152523,Female,34,Married,Kentucky,Basic,Employees,Card,0,2015.07
1200,2020-03-15,152524,Male,57,Single,New Mexico,Platinum,workers,PayPal,1,57.81
1201,2020-03-15,152525,Female,21,Married,Missouri,Basic,self-employed,PayPal,1,2944.92
1202,2020-03-17,152526,Male,17,Married,Wisconsin,Platinum,self-employed,Card,0,411.33
1203,2020-03-17,152527,Male,60,Married,Georgia,Basic,self-employed,PayPal,1,2712.47
1204,2020-03-17,152528,Male,76,Married,North Carolina,Platinum,workers,PayPal,0,1133.76
1205,2020-03-17,152529,Male,43,Single,New Mexico,Platinum,self-employed,PayPal,1,828.36
1206,2020-03-18,152530,Male,19,Married,Georgia,Silver,self-employed,Other,1,1035.28
1207,2020-03-18,152531,Female,68,Single,Connecticut,Missing,Employees,Other,0,2420.7
1208,2020-03-18,152532,Male,54,Married,Florida,Basic,Employees,PayPal,1,1012.36
1209,2020-03-20,152533,Male,38,Married,Pennsylvania,Silver,Employees,Card,1,774.74
1210,2020-03-20,152534,Female,72,Single,Tennessee,Missing,self-employed,PayPal,0,238.21
1211,2020-03-20,152535,Male,32,Single,Arkansas,Basic,Unemployment,PayPal,0,2546.71
1212,2020-03-20,152536,Female,34,Single,Missouri,Platinum,Unemployment,Other,0,2655.2
1213,2020-03-20,152537,Female,52,Married,Ohio,Basic,Employees,Card,1,2772.71
1214,2020-03-21,152538,Male,38,Married,Washington,Gold,self-employed,PayPal,1,1714.81
1215,2020-03-21,152539,Male,65,Married,Maine,Basic,Employees,PayPal,1,944.48
1216,2020-03-22,152540,Female,32,Single,Ohio,Silver,Employees,Other,1,1969.64
1217,2020-03-23,152541,Female,28,Single,Illinois,Platinum,Employees,Card,1,1105.48
1218,2020-03-23,152542,Female,50,Single,New Hampshire,Missing,self-employed,PayPal,0,2541.8
1219,2020-03-23,152543,Female,47,Married,Tennessee,Silver,Employees,Card,1,1735.23
1220,2020-03-23,152544,Female,32,Married,Kentucky,Basic,self-employed,PayPal,0,2940.55
1221,2020-03-24,152545,Female,68,Single,Missouri,Missing,Unemployment,Card,1,2401.06
1222,2020-03-24,152546,Male,55,Married,Arizona,Basic,Unemployment,Card,0,1855.15
1223,2020-03-24,152547,Male,25,Single,West Virginia,Basic,Employees,PayPal,1,450.85
1224,2020-03-24,152548,Female,21,Single,Massachusetts,Silver,workers,PayPal,1,283.61
1225,2020-03-24,152549,Female,32,Married,Florida,Basic,Unemployment,Card,1,200.88
1226,2020-03-24,152550,Female,71,Single,Kentucky,Silver,self-employed,PayPal,0,1364.29
1227,2020-03-25,152551,Female,77,Single,Georgia,Platinum,workers,Other,1,1844.08
1228,2020-03-25,152553,Male,47,Married,North Carolina,Basic,workers,Card,0,1877.79
1229,2020-03-26,152554,Female,49,Single,Connecticut,Basic,Employees,Card,1,485.26
1230,2020-03-26,152555,Female,61,Single,Maine,Basic,workers,Other,1,250.49
1231,2020-03-27,152556,Female,77,Single,Texas,Basic,Employees,Card,1,1838.09
1232,2020-03-27,152557,Female,17,Single,Alabama,Platinum,workers,Other,1,1578.58
1233,2020-03-27,152558,Male,77,Married,Colorado,Missing,self-employed,Card,0,2826.56
1234,2020-03-27,152559,Female,19,Married,Washington,Silver,Employees,Other,0,2730.17
1235,2020-03-30,152561,Female,60,Single,Montana,Silver,self-employed,Card,1,428.95
1236,2020-03-30,152562,Female,59,Married,Wisconsin,Basic,workers,PayPal,0,123.42
1237,2020-03-31,152563,Male,45,Married,Kansas,Basic,workers,Card,1,2534.05
1238,2020-03-31,152564,Female,36,Single,Washington,Basic,workers,Card,1,590.22
1239,2020-03-31,152565,Male,45,Married,Illinois,Basic,workers,Other,0,1364.74
1240,2020-03-31,152566,Male,58,Married,Maine,Basic,Employees,PayPal,1,76.54
1241,2020-03-31,152567,Male,77,Married,Virginia,Gold,workers,PayPal,1,426.6
1242,2020-04-01,152568,Male,55,Married,New York,Basic,self-employed,PayPal,0,1112.58
1243,2020-04-01,152569,Female,48,Single,Minnesota,Basic,workers,Card,1,1689.39
1244,2020-04-01,152570,Female,68,Married,Delaware,Basic,Employees,PayPal,0,228.12
1245,2020-04-02,152571,Female,24,Single,West Virginia,Basic,Employees,Card,1,1141.44
1246,2020-04-03,152572,Female,49,Single,Colorado,Gold,Employees,Other,1,840.99
1247,2020-04-03,152573,Female,66,Married,Texas,Platinum,workers,PayPal,0,1152.59
1248,2020-04-04,152574,Female,32,Married,Hawaii,Basic,Employees,Card,1,857.79
1249,2020-04-04,152575,Male,15,Married,Illinois,Platinum,self-employed,Card,1,2417.48
1250,2020-04-04,152576,Female,26,Married,South Dakota,Basic,Employees,PayPal,0,256.89
1251,2020-04-05,152577,Male,16,Married,Wyoming,Gold,self-employed,Card,0,714.17
1252,2020-04-05,152579,Female,71,Married,Nevada,Platinum,Employees,PayPal,0,1561.04
1253,2020-04-06,152581,Female,18,Married,Arkansas,Missing,Employees,PayPal,0,754.73
1254,2020-04-06,152582,Male,41,Married,Pennsylvania,Basic,self-employed,Other,1,2865.28
1255,2020-04-07,152583,Female,75,Married,Kentucky,Basic,Others,PayPal,0,2854.02
1256,2020-04-07,152584,Female,16,Single,Idaho,Basic,workers,Other,0,1794.19
1257,2020-04-08,152585,Female,44,Single,Oklahoma,Platinum,Employees,PayPal,1,2475.49
1258,2020-04-08,152586,Male,69,Married,Indiana,Basic,Employees,PayPal,0,1898.75
1259,2020-04-09,152587,Female,33,Single,Kentucky,Basic,Unemployment,Card,0,669.93
1260,2020-04-09,152588,Female,36,Single,California,Basic,self-employed,PayPal,1,393.94
1261,2020-04-09,152589,Female,19,Single,Montana,Gold,Employees,PayPal,1,214.11
1262,2020-04-11,152591,Female,15,Married,Pennsylvania,Basic,workers,PayPal,1,962.34
1263,2020-04-11,152592,Male,41,Single,Washington,Basic,workers,Other,0,714.35
1264,2020-04-12,152594,Female,49,Married,Louisiana,Platinum,Employees,PayPal,0,2846.0
1265,2020-04-13,152595,Male,64,Single,Indiana,Basic,Employees,PayPal,1,268.19
1266,2020-04-13,152596,Male,60,Married,Oregon,Basic,Employees,Other,1,2491.1
1267,2020-04-13,152597,Male,51,Single,Louisiana,Gold,self-employed,PayPal,1,1493.06
1268,2020-04-13,152598,Male,56,Married,Hawaii,Silver,workers,PayPal,1,1239.01
1269,2020-04-13,152599,Female,28,Married,Massachusetts,Basic,Employees,Card,0,1398.36
1270,2020-04-14,152601,Male,74,Married,Kansas,Platinum,self-employed,Other,0,473.24
1271,2020-04-14,152602,Male,28,Married,Washington,Silver,Unemployment,Card,1,292.45
1272,2020-04-14,152603,Male,58,Single,Idaho,Basic,self-employed,Other,1,741.93
1273,2020-04-15,152604,Male,20,Single,Wyoming,Basic,workers,PayPal,1,2582.51
1274,2020-04-15,152605,Female,21,Single,California,Silver,workers,Other,1,977.61
1275,2020-04-15,152606,Female,34,Married,Massachusetts,Basic,Employees,PayPal,0,247.8
1276,2020-04-16,152607,Female,57,Married,Iowa,Basic,workers,Other,1,402.66
1277,2020-04-16,152608,Female,35,Single,Colorado,Gold,Employees,PayPal,1,395.99
1278,2020-04-17,152609,Female,58,Married,Colorado,Basic,workers,PayPal,1,2903.98
1279,2020-04-17,152610,Male,37,Single,Illinois,Platinum,self-employed,Card,1,1583.01
1280,2020-04-17,152611,Female,51,Married,New Jersey,Silver,workers,PayPal,0,1665.44
1281,2020-04-18,152612,Female,73,Married,Minnesota,Missing,self-employed,PayPal,1,2774.5
1282,2020-04-18,152613,Female,42,Married,Oregon,Silver,Unemployment,Card,1,2659.77
1283,2020-04-18,152614,Female,33,Married,Oregon,Basic,workers,PayPal,1,626.92
1284,2020-04-19,152615,Male,50,Married,New Hampshire,Gold,self-employed,PayPal,1,586.68
1285,2020-04-19,152617,Male,71,Married,Mississippi,Basic,Employees,Other,1,810.74
1286,2020-04-20,152618,Female,42,Married,Illinois,Platinum,workers,Card,1,557.7
1287,2020-04-20,152619,Male,75,Married,New York,Platinum,workers,PayPal,1,815.59
1288,2020-04-20,152620,Female,29,Single,New York,Missing,self-employed,PayPal,0,1565.0
1289,2020-04-21,152621,Male,38,Married,New Mexico,Platinum,Employees,Card,1,2469.32
1290,2020-04-21,152622,Female,48,Single,Illinois,Basic,Employees,Other,0,2790.76
1291,2020-04-21,152623,Male,61,Married,North Dakota,Basic,workers,PayPal,1,1198.33
1292,2020-04-21,152624,Male,37,Married,North Carolina,Basic,Employees,PayPal,1,1847.18
1293,2020-04-22,152625,Female,44,Single,Arizona,Basic,Employees,Other,1,2873.01
1294,2020-04-23,152626,Female,43,Single,Florida,Basic,Employees,PayPal,1,644.43
1295,2020-04-24,152627,Female,33,Single,Arkansas,Silver,self-employed,Other,0,2721.75
1296,2020-04-25,152628,Female,63,Single,Minnesota,Basic,self-employed,Card,0,2562.56
1297,2020-04-26,152629,Female,27,Married,Illinois,Platinum,workers,PayPal,0,693.59
1298,2020-04-27,152630,Female,50,Single,Utah,Basic,Employees,Card,0,952.25
1299,2020-04-27,152631,Male,41,Single,California,Basic,Employees,PayPal,0,224.65
1300,2020-04-28,152632,Female,73,Single,Nebraska,Silver,workers,Card,0,164.69
1301,2020-04-28,152633,Female,53,Married,Minnesota,Basic,self-employed,PayPal,0,1957.02
1302,2020-04-29,152634,Male,55,Married,Wyoming,Basic,workers,PayPal,1,2976.07
1303,2020-04-29,152635,Male,53,Married,Delaware,Silver,self-employed,PayPal,0,1344.45
1304,2020-04-29,152636,Male,39,Single,Colorado,Platinum,Employees,Other,1,2552.31
1305,2020-04-29,152637,Female,55,Married,Mississippi,Basic,Employees,Card,1,720.13
1306,2020-04-29,152638,Male,70,Married,South Carolina,Basic,Employees,PayPal,0,2793.46
1307,2020-04-29,152639,Female,22,Single,Arkansas,Gold,self-employed,Card,0,242.49
1308,2020-04-30,152640,Female,45,Single,Connecticut,Platinum,Employees,PayPal,0,2511.86
1309,2020-05-01,152642,Female,39,Married,Hawaii,Gold,Employees,Card,0,324.4
1310,2020-05-01,152643,Female,27,Single,New York,Platinum,workers,PayPal,0,386.88
1311,2020-05-03,152644,Male,33,Single,South Dakota,Basic,workers,Other,0,409.17
1312,2020-05-03,152645,Female,47,Married,Utah,Silver,Employees,PayPal,0,147.56
1313,2020-05-03,152646,Male,21,Single,Mississippi,Platinum,Unemployment,PayPal,1,2921.43
1314,2020-05-03,152647,Male,61,Single,Idaho,Missing,workers,Card,1,2677.17
1315,2020-05-05,152648,Female,75,Single,Maine,Missing,self-employed,PayPal,1,234.49
1316,2020-05-05,152649,Male,28,Married,Pennsylvania,Silver,workers,PayPal,0,682.37
1317,2020-05-05,152650,Male,64,Married,Illinois,Basic,workers,Card,1,1183.79
1318,2020-05-05,152651,Female,72,Married,Rhode Island,Silver,Employees,PayPal,1,891.19
1319,2020-05-05,152652,Male,17,Single,Kentucky,Silver,Unemployment,PayPal,1,1809.36
1320,2020-05-06,152653,Male,67,Married,New Hampshire,Basic,Employees,PayPal,1,1838.74
1321,2020-05-07,152654,Female,16,Married,Massachusetts,Silver,workers,PayPal,1,950.46
1322,2020-05-07,152655,Female,72,Married,Mississippi,Basic,self-employed,PayPal,1,348.16
1323,2020-05-07,152656,Female,37,Married,New York,Basic,Employees,Card,0,2003.85
1324,2020-05-07,152657,Male,52,Married,Kentucky,Platinum,workers,Other,1,1040.72
1325,2020-05-07,152658,Male,17,Married,South Carolina,Gold,Employees,Card,1,580.48
1326,2020-05-08,152659,Male,27,Married,Florida,Gold,self-employed,PayPal,1,1877.91
1327,2020-05-08,152660,Female,35,Single,Connecticut,Platinum,Employees,Other,0,1141.54
1328,2020-05-09,152661,Male,57,Single,North Carolina,Silver,workers,PayPal,0,1919.51
1329,2020-05-10,152663,Female,33,Single,Louisiana,Platinum,Employees,Card,1,1859.43
1330,2020-05-11,152664,Female,28,Single,Illinois,Basic,self-employed,Card,1,2436.86
1331,2020-05-11,152665,Female,54,Married,Delaware,Basic,workers,PayPal,1,1826.02
1332,2020-05-11,152666,Male,42,Single,Kansas,Silver,self-employed,PayPal,1,1763.71
1333,2020-05-12,152667,Male,59,Single,Kentucky,Platinum,workers,Card,1,969.93
1334,2020-05-12,152668,Female,72,Married,Oregon,Missing,Employees,Card,1,1113.41
1335,2020-05-12,152669,Female,45,Married,Wyoming,Platinum,workers,Card,0,56.06
1336,2020-05-13,152670,Female,76,Married,Oregon,Basic,workers,PayPal,0,1476.77
1337,2020-05-13,152671,Male,22,Married,Maine,Basic,self-employed,PayPal,0,2648.71
1338,2020-05-13,152672,Female,28,Married,Alabama,Platinum,self-employed,Other,1,1424.7
1339,2020-05-13,152674,Male,37,Married,Connecticut,Silver,self-employed,PayPal,1,2940.37
1340,2020-05-13,152675,Female,43,Married,Iowa,Silver,workers,Card,1,1889.07
1341,2020-05-14,152676,Male,16,Married,Nevada,Basic,self-employed,Other,1,1047.63
1342,2020-05-14,152677,Female,62,Married,New Hampshire,Basic,self-employed,Other,1,1914.37
1343,2020-05-15,152678,Male,76,Single,Colorado,Silver,Unemployment,PayPal,1,1364.23
1344,2020-05-15,152679,Female,64,Single,North Carolina,Silver,self-employed,PayPal,1,1276.36
1345,2020-05-15,152680,Female,16,Married,Tennessee,Basic,Employees,PayPal,1,701.22
1346,2020-05-15,152681,Male,71,Married,New Mexico,Gold,Unemployment,Other,1,540.65
1347,2020-05-17,152682,Female,36,Single,Texas,Basic,workers,Card,0,1943.78
1348,2020-05-17,152683,Female,24,Married,North Dakota,Basic,workers,Other,0,192.45
1349,2020-05-18,152685,Female,62,Married,Mississippi,Silver,workers,Other,1,31.13
1350,2020-05-18,152686,Male,37,Married,Arkansas,Platinum,Unemployment,PayPal,1,1927.09
1351,2020-05-19,152687,Male,47,Married,New Mexico,Basic,workers,PayPal,1,1708.52
1352,2020-05-19,152688,Female,21,Single,Pennsylvania,Silver,workers,Card,1,975.61
1353,2020-05-19,152689,Female,71,Single,Wyoming,Platinum,Unemployment,Card,1,1190.23
1354,2020-05-19,152690,Female,21,Married,New Mexico,Basic,self-employed,Other,0,334.86
1355,2020-05-19,152691,Female,32,Married,Vermont,Basic,workers,PayPal,0,570.48
1356,2020-05-20,152692,Male,58,Married,Ohio,Basic,self-employed,Other,0,1746.89
1357,2020-05-20,152693,Female,18,Married,Georgia,Basic,workers,Other,1,2926.09
1358,2020-05-20,152694,Male,71,Married,Oregon,Basic,Unemployment,Other,1,975.54
1359,2020-05-22,152696,Female,48,Married,North Carolina,Silver,self-employed,Other,1,1001.32
1360,2020-05-22,152697,Female,59,Married,New Jersey,Silver,Employees,Other,1,2571.83
1361,2020-05-23,152699,Female,55,Married,Oregon,Platinum,Unemployment,Card,0,114.52
1362,2020-05-24,152703,Male,48,Married,Kentucky,Basic,workers,PayPal,1,1030.11
1363,2020-05-24,152704,Female,35,Married,New Jersey,Basic,self-employed,PayPal,1,2561.53
1364,2020-05-24,152705,Male,48,Married,Minnesota,Missing,Employees,Card,0,138.99
1365,2020-05-25,152706,Female,26,Single,Wisconsin,Platinum,Unemployment,PayPal,1,1504.44
1366,2020-05-25,152707,Male,50,Married,New Hampshire,Gold,self-employed,Card,1,1729.95
1367,2020-05-25,152708,Female,28,Married,Nevada,Gold,self-employed,PayPal,1,1056.61
1368,2020-05-25,152709,Male,56,Married,New York,Basic,Employees,PayPal,1,2901.83
1369,2020-05-25,152710,Female,56,Married,Colorado,Basic,self-employed,Card,1,2557.1
1370,2020-05-25,152711,Female,71,Married,Louisiana,Basic,Employees,PayPal,1,1322.31
1371,2020-05-26,152712,Male,24,Married,Maine,Platinum,Unemployment,PayPal,0,244.89
1372,2020-05-26,152713,Female,61,Single,Hawaii,Basic,Employees,Card,1,693.43
1373,2020-05-27,152714,Female,27,Single,Colorado,Silver,workers,Card,0,1185.2
1374,2020-05-28,152716,Female,63,Single,Pennsylvania,Platinum,self-employed,PayPal,1,2409.86
1375,2020-05-28,152717,Female,70,Married,South Carolina,Missing,Employees,PayPal,1,1317.93
1376,2020-05-28,152718,Female,28,Married,Kansas,Silver,workers,PayPal,1,1031.86
1377,2020-05-29,152719,Female,53,Married,Iowa,Basic,self-employed,PayPal,1,2640.96
1378,2020-05-29,152720,Female,71,Married,Idaho,Basic,Employees,Other,0,228.71
1379,2020-05-29,152721,Male,31,Married,Virginia,Basic,Employees,PayPal,1,108.47
1380,2020-05-30,152722,Female,73,Single,New Jersey,Silver,Employees,PayPal,0,1683.58
1381,2020-05-30,152723,Female,54,Single,Illinois,Basic,workers,Card,1,1762.21
1382,2020-05-30,152724,Male,63,Married,Ohio,Gold,workers,PayPal,1,645.51
1383,2020-05-30,152725,Female,61,Married,Montana,Basic,workers,PayPal,1,1755.41
1384,2020-05-30,152726,Male,60,Single,Delaware,Gold,Employees,PayPal,1,55.65
1385,2020-05-31,152727,Male,56,Single,Connecticut,Silver,workers,PayPal,0,1358.84
1386,2020-05-31,152728,Female,50,Single,New Mexico,Missing,Employees,Other,1,1323.49
1387,2020-05-31,152729,Female,63,Single,Missouri,Basic,self-employed,Other,0,2725.43
1388,2020-06-01,152730,Female,59,Married,Wisconsin,Silver,Employees,Card,0,50.83
1389,2020-06-01,152731,Male,17,Married,Nebraska,Platinum,workers,PayPal,0,547.97
1390,2020-06-02,152732,Female,76,Married,New Jersey,Basic,Unemployment,PayPal,1,659.75
1391,2020-06-02,152733,Male,63,Married,Missouri,Gold,Employees,PayPal,1,809.09
1392,2020-06-03,152734,Female,68,Single,South Dakota,Platinum,Employees,PayPal,1,2975.5
1393,2020-06-03,152735,Male,19,Married,Maine,Missing,workers,Other,0,1909.48
1394,2020-06-03,152737,Male,56,Married,Wisconsin,Silver,workers,PayPal,1,731.05
1395,2020-06-03,152738,Male,60,Single,Washington,Missing,workers,Other,1,2403.94
1396,2020-06-04,152739,Male,16,Married,Maine,Basic,self-employed,PayPal,1,994.84
1397,2020-06-05,152741,Female,17,Married,Iowa,Missing,workers,Other,1,619.26
1398,2020-06-05,152742,Male,78,Married,Massachusetts,Basic,Employees,PayPal,1,1150.72
1399,2020-06-06,152743,Male,54,Single,West Virginia,Platinum,self-employed,Other,1,964.18
1400,2020-06-06,152744,Female,44,Single,New Jersey,Basic,Unemployment,PayPal,0,1972.91
1401,2020-06-06,152745,Female,70,Married,Massachusetts,Silver,workers,Other,1,2444.49
1402,2020-06-07,152746,Female,35,Single,Georgia,Basic,Employees,Card,1,189.69
1403,2020-06-07,152748,Female,67,Married,Kansas,Platinum,workers,Other,0,524.88
1404,2020-06-07,152749,Female,36,Single,North Carolina,Silver,Employees,Other,1,209.75
1405,2020-06-08,152750,Female,77,Married,Colorado,Gold,Employees,Other,1,2480.85
1406,2020-06-08,152751,Male,48,Married,Pennsylvania,Basic,Unemployment,PayPal,1,1755.6
1407,2020-06-08,152752,Male,78,Married,New Mexico,Basic,Unemployment,Card,1,95.05
1408,2020-06-08,152753,Female,39,Single,Oklahoma,Platinum,Unemployment,Card,0,1557.5
1409,2020-06-09,152754,Female,68,Married,Wyoming,Silver,workers,PayPal,1,1354.59
1410,2020-06-09,152755,Female,69,Married,Minnesota,Platinum,Unemployment,Other,1,2455.66
1411,2020-06-11,152757,Male,74,Married,South Dakota,Basic,Employees,PayPal,1,2477.45
1412,2020-06-11,152758,Female,34,Married,Rhode Island,Basic,Unemployment,PayPal,0,1132.75
1413,2020-06-11,152759,Female,52,Single,Oregon,Basic,Employees,PayPal,0,105.04
1414,2020-06-12,152760,Female,67,Single,Tennessee,Platinum,Employees,Other,1,1689.87
1415,2020-06-12,152761,Female,49,Married,Colorado,Silver,Employees,PayPal,1,2401.32
1416,2020-06-13,152762,Male,67,Married,Georgia,Basic,workers,Card,0,1847.47
1417,2020-06-15,152763,Male,28,Married,Mississippi,Basic,self-employed,Card,1,1430.18
1418,2020-06-16,152764,Male,70,Married,Indiana,Basic,workers,Other,1,2819.18
1419,2020-06-16,152765,Female,31,Single,Florida,Basic,Employees,Other,0,281.3
1420,2020-06-16,152766,Female,52,Married,New Mexico,Basic,Employees,PayPal,1,1049.48
1421,2020-06-17,152768,Female,62,Single,Texas,Basic,self-employed,PayPal,1,1023.12
1422,2020-06-17,152769,Female,45,Single,Louisiana,Platinum,workers,PayPal,1,469.5
1423,2020-06-17,152770,Male,21,Married,Indiana,Platinum,self-employed,PayPal,0,2684.41
1424,2020-06-18,152771,Male,41,Married,Idaho,Gold,Employees,PayPal,0,414.17
1425,2020-06-18,152772,Female,17,Single,Vermont,Silver,Employees,Card,1,1687.03
1426,2020-06-18,152773,Female,25,Single,Oklahoma,Silver,workers,Card,1,431.49
1427,2020-06-18,152774,Male,34,Married,Connecticut,Basic,Employees,PayPal,1,193.44
1428,2020-06-19,152775,Female,24,Married,California,Silver,Employees,Other,1,469.54
1429,2020-06-19,152776,Female,64,Single,Tennessee,Basic,Unemployment,Other,1,1504.4
1430,2020-06-20,152777,Female,18,Married,Missouri,Platinum,Unemployment,Other,1,2699.0
1431,2020-06-21,152778,Female,50,Single,Georgia,Missing,Employees,PayPal,1,2734.44
1432,2020-06-21,152779,Female,20,Married,Vermont,Basic,workers,Card,1,374.79
1433,2020-06-21,152780,Female,26,Married,Ohio,Silver,Unemployment,Card,1,936.79
1434,2020-06-22,152781,Male,64,Married,Washington,Basic,workers,PayPal,0,1472.59
1435,2020-06-22,152782,Male,50,Single,Virginia,Basic,workers,PayPal,0,1670.13
1436,2020-06-22,152783,Female,78,Married,Delaware,Silver,Employees,Card,0,1982.88
1437,2020-06-23,152784,Female,53,Single,New Jersey,Silver,Employees,PayPal,0,1912.05
1438,2020-06-23,152785,Female,56,Single,Michigan,Silver,self-employed,PayPal,1,1653.94
1439,2020-06-24,152787,Male,64,Single,Vermont,Platinum,Employees,Other,0,2059.46
1440,2020-06-24,152788,Male,25,Married,Rhode Island,Basic,Employees,Other,1,2760.05
1441,2020-06-24,152790,Female,41,Married,Rhode Island,Platinum,Unemployment,PayPal,1,2570.96
1442,2020-06-24,152791,Male,29,Single,Nebraska,Basic,self-employed,PayPal,1,1977.35
